Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: ÿÿÿÿÿÿÿÿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
0.210,546,0,111.4,158.2,15.0,3,13.89,11.20,2.98,2.7,5.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.10,45.38,13.83,147.4,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.0,5.0,100.3,
0.220,546,0,111.4,158.2,15.0,-3,13.89,10.80,2.98,2.7,5.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.09,44.65,13.80,147.4,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.0,5.0,100.3,
0.230,546,0,111.4,158.2,15.0,3,13.91,10.20,2.98,2.7,5.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.07,41.57,13.82,145.6,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.0,5.0,100.3,
0.240,546,0,111.4,158.2,15.0,0,13.90,10.00,2.98,2.7,5.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.06,42.63,13.83,147.4,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.0,5.0,100.3,
0.250,546,0,111.4,158.2,15.0,0,13.91,10.10,2.98,2.7,5.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.04,40.50,13.82,147.4,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.0,5.0,100.3,
0.260,546,0,111.4,158.2,15.0,-8,13.90,10.40,2.98,2.7,5.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.08,41.77,13.84,147.4,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.0,5.0,100.3,
0.270,546,0,111.4,158.2,15.0,0,13.89,10.60,2.98,2.7,5.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.10,42.59,13.83,147.4,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.0,5.0,100.3,
0.281,434,-811,111.4,158.2,15.0,0,13.89,10.90,2.94,2.1,5.3,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.14,43.50,13.81,147.4,161.8,0.00,0.0,7.36,12.94,100.0,7.5,0.0,62.5,4.0,100.3,
0.290,434,-811,111.4,158.2,15.0,0,13.89,11.10,2.94,2.1,5.3,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.18,44.42,13.84,147.4,161.8,0.00,0.0,7.36,12.94,100.0,7.5,0.0,62.5,4.0,100.3,
0.300,434,-811,111.4,158.2,14.9,-6,13.89,11.20,2.94,2.1,5.3,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.19,45.15,13.83,147.4,161.8,0.00,0.0,7.36,12.94,100.0,7.5,0.0,62.5,4.0,100.3,
0.310,434,-811,111.4,158.2,15.0,6,13.89,11.30,2.94,2.1,5.3,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.20,45.02,13.83,147.4,161.8,0.00,0.0,7.36,12.94,100.0,7.5,0.0,62.5,4.0,100.3,
0.320,434,-811,111.4,158.2,15.0,0,13.89,11.50,2.94,2.1,5.3,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.17,44.82,13.82,147.4,161.8,0.00,0.0,7.36,12.94,100.0,7.5,0.0,62.5,4.0,100.3,
0.330,434,-811,111.4,158.2,15.0,3,13.89,11.50,2.94,2.1,5.3,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.13,42.34,13.85,147.4,161.8,0.00,0.0,7.36,12.94,100.0,7.5,0.0,62.5,4.0,100.3,
0.340,434,-811,111.4,158.2,15.0,5,13.87,11.60,2.94,2.1,5.3,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.10,43.92,13.78,147.4,161.8,0.00,0.0,7.36,12.94,100.0,7.5,0.0,62.5,4.0,100.3,
0.350,434,-811,111.4,158.2,15.0,0,13.82,11.70,2.94,2.1,5.3,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.10,44.52,13.80,147.4,161.8,0.00,0.0,7.36,12.94,100.0,7.5,0.0,62.5,4.0,100.3,
0.360,434,-811,111.4,158.2,15.0,0,13.62,11.80,2.94,2.1,5.3,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.10,45.13,13.78,147.4,161.8,0.00,0.0,7.36,12.94,100.0,7.5,0.0,62.5,4.0,100.3,
0.370,434,-811,111.4,158.2,15.0,0,13.36,11.80,2.94,2.1,5.3,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.10,44.52,13.79,147.4,161.8,0.00,0.0,7.36,12.94,100.0,7.5,0.0,62.5,4.0,100.3,
0.380,434,-811,111.4,158.2,15.0,0,13.17,11.80,2.94,2.1,5.3,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.10,44.15,13.77,147.4,161.8,0.00,0.0,7.36,12.94,100.0,7.5,0.0,62.5,4.0,100.3,
0.390,434,-811,111.4,158.2,15.0,0,13.07,11.80,2.94,2.1,5.3,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.14,44.05,13.78,147.4,161.8,0.00,0.0,7.36,12.94,100.0,7.5,0.0,62.5,4.0,100.3,
0.400,434,-811,111.4,158.2,15.0,0,13.11,11.80,2.94,2.1,5.3,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.15,44.30,13.80,147.4,161.8,0.00,0.0,7.36,12.94,100.0,7.5,0.0,62.5,4.0,100.3,
0.410,479,359,111.4,158.2,15.0,-3,13.28,11.90,2.69,2.1,4.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.18,44.70,13.79,147.4,161.8,0.00,0.0,7.36,12.94,100.0,8.0,0.0,62.0,4.5,100.3,
0.420,479,359,111.4,158.2,15.0,0,13.56,11.90,2.69,2.1,4.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.21,45.05,13.85,147.4,161.8,0.00,0.0,7.36,12.94,100.0,8.0,0.0,62.0,4.5,100.3,
0.430,479,359,111.4,158.2,15.0,0,13.84,12.00,2.69,2.1,4.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.21,45.47,13.85,147.4,161.8,0.00,0.0,7.36,12.94,100.0,8.0,0.0,62.0,4.5,100.3,
0.440,479,359,111.4,158.2,15.0,3,13.86,12.00,2.69,2.1,4.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.18,45.47,13.82,147.4,161.8,0.00,0.0,7.36,12.94,100.0,8.0,0.0,62.0,4.5,100.3,
0.450,479,359,111.4,158.2,15.0,-3,13.87,12.00,2.69,2.1,4.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.18,45.40,13.80,147.4,161.8,0.00,0.0,7.36,12.94,100.0,8.0,0.0,62.0,4.5,100.3,
0.460,479,359,111.4,158.2,15.0,0,13.90,11.80,2.69,2.1,4.9,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.15,43.05,13.84,147.4,161.8,0.00,0.0,7.36,12.94,100.0,8.0,0.0,62.0,4.5,100.3,
0.470,0,359,111.4,158.2,15.0,0,13.91,11.30,2.69,2.1,4.9,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.12,44.25,13.83,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.480,0,359,111.4,158.2,15.0,-2,13.92,10.60,2.69,2.1,4.9,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.10,43.70,13.81,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.490,0,359,111.4,158.2,15.0,0,13.90,10.30,2.69,2.1,4.9,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.08,42.45,13.83,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.500,0,359,111.4,158.2,15.0,-3,13.91,10.50,2.69,2.1,4.9,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.06,41.88,13.82,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.510,0,359,111.4,158.2,15.0,0,13.90,10.80,2.69,2.1,4.9,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.14,41.32,13.82,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.520,547,0,111.4,158.2,14.9,-3,13.89,11.00,2.91,2.7,4.7,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.18,41.00,13.84,147.4,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.0,5.0,100.3,
0.530,547,0,111.4,158.2,15.0,3,13.89,11.10,2.91,2.7,4.7,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.23,40.77,13.83,147.4,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.0,5.0,100.3,
0.540,547,0,111.4,158.2,15.0,0,13.89,11.30,2.91,2.7,4.7,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.21,40.47,13.83,147.4,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.0,5.0,100.3,
0.550,547,0,111.4,158.2,15.0,5,13.91,11.30,2.91,2.7,4.7,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.18,39.27,13.86,147.4,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.0,5.0,100.3,
0.560,547,0,111.4,158.2,15.0,-2,13.90,11.50,2.91,2.7,4.7,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.16,43.07,13.80,147.4,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.0,5.0,100.3,
0.570,547,0,111.4,158.2,15.0,2,13.62,11.60,2.91,2.7,4.7,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.14,43.70,13.77,147.4,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.0,5.0,100.3,
0.580,547,0,111.4,158.2,15.0,0,13.24,11.60,2.91,2.7,4.7,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.14,44.52,13.75,147.4,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.0,5.0,100.3,
0.590,547,0,111.4,158.2,15.0,0,12.93,11.70,2.91,2.7,4.7,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.17,44.17,13.77,147.4,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.0,5.0,100.3,
0.600,547,0,111.4,158.2,15.0,0,12.86,11.80,2.91,2.7,4.7,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.19,43.88,13.79,147.4,161.8,0.00,0.0,7.36,12.94,100.0,9.0,0.0,61.0,5.0,100.3,
0.610,654,1167,111.4,158.2,15.0,0,12.99,11.80,2.68,2.9,4.8,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.21,44.07,13.80,147.4,161.8,0.00,0.0,7.36,12.94,100.0,11.0,0.0,59.5,6.5,100.3,
0.620,654,1167,111.4,158.2,15.0,-2,13.31,11.90,2.68,2.9,4.8,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.22,44.70,13.83,147.4,161.8,0.00,0.0,7.36,12.94,100.0,11.0,0.0,59.5,6.5,100.3,
0.630,654,1167,111.4,158.2,15.0,5,13.68,11.90,2.68,2.9,4.8,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.23,45.42,13.86,147.4,161.8,0.00,0.0,7.36,12.94,100.0,11.0,0.0,59.5,6.5,100.3,
0.640,654,1167,111.4,158.2,15.0,-5,13.78,12.00,2.68,2.9,4.8,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.21,45.32,13.82,147.4,161.8,0.00,0.0,7.36,12.94,100.0,11.0,0.0,59.5,6.5,100.3,
0.650,654,1167,111.4,158.2,15.0,2,13.83,12.00,2.68,2.9,4.8,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.19,45.40,13.81,147.4,161.8,0.00,0.0,7.36,12.94,100.0,11.0,0.0,59.5,6.5,100.3,
0.660,654,1167,111.4,158.2,15.0,0,13.85,11.80,2.68,2.9,4.8,100.0,116.2,100.0,100.0,100.0,1.0,0.0,0.16,44.05,13.84,147.4,161.8,0.00,0.0,7.36,12.94,100.0,11.0,0.0,59.5,6.5,100.3,
0.670,0,1167,111.4,158.2,15.0,3,13.87,11.20,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.14,44.59,13.81,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.680,0,1167,111.4,158.2,15.0,0,13.90,10.50,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.10,43.67,13.81,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.690,0,1167,111.4,158.2,15.0,0,13.91,9.70,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.06,42.50,13.83,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.700,0,1167,111.4,158.2,15.0,0,13.90,9.10,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.00,41.84,13.82,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.712,0,1167,111.4,158.2,15.0,0,14.41,8.50,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.06,41.47,13.88,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.720,0,1167,111.4,158.2,15.0,-3,14.37,7.80,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.12,41.30,14.11,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.730,0,1167,111.4,158.2,15.0,0,14.20,7.60,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.15,41.20,13.72,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.740,0,1167,111.4,158.2,15.0,0,14.01,7.90,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.18,40.75,13.86,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.750,0,1167,111.4,158.2,15.0,0,13.93,8.60,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.16,40.57,13.79,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.760,0,1167,111.4,158.2,15.0,3,13.91,9.10,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.17,40.47,13.82,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.770,0,1167,111.4,158.2,15.0,-3,13.90,9.60,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.16,40.13,13.85,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.780,0,1167,111.4,158.2,15.0,3,13.93,10.00,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.14,40.00,13.83,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.790,0,1167,111.4,158.2,15.0,-3,13.95,10.30,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.14,39.77,13.82,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.800,0,1167,111.4,158.2,15.0,3,13.96,10.60,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.13,39.52,13.83,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.810,0,1167,111.4,158.2,15.0,-8,13.92,10.80,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.10,39.40,13.80,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.820,0,1167,111.4,158.2,15.0,5,13.90,11.00,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.06,39.17,13.82,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.830,0,1167,111.4,158.2,15.0,0,13.91,11.10,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.05,39.07,13.82,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.840,0,1167,111.4,158.2,15.0,0,13.90,11.00,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.06,38.80,13.82,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.850,0,1167,111.4,158.2,15.0,0,13.89,10.60,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.06,38.75,13.82,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.860,0,1167,111.4,158.2,15.0,0,13.89,10.20,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.05,38.57,13.83,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.870,0,1167,111.4,158.2,15.0,-2,13.91,9.80,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.05,38.45,13.83,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.880,0,1167,111.4,158.2,15.0,5,13.90,10.00,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.02,38.34,13.82,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.890,0,1167,111.4,158.2,15.0,-5,13.89,10.20,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.03,38.30,13.80,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.900,0,1167,111.4,158.2,15.0,0,13.89,10.50,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.09,38.13,13.82,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.910,0,1167,111.4,158.2,15.0,2,13.89,10.80,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.13,37.97,13.83,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,0.0,100.3,
0.920,190,1167,111.4,158.2,15.0,-5,13.89,11.00,2.68,2.9,4.8,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.17,37.84,13.82,147.4,161.8,0.00,0.0,7.36,12.94,100.0,0.5,0.0,68.5,1.5,100.3,
0.930,190,0,111.4,158.2,15.0,3,13.89,11.10,2.90,0.9,4.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.18,37.75,13.81,147.4,161.8,0.00,0.0,7.36,12.94,100.0,3.5,0.0,66.0,1.5,100.3,
0.940,190,0,111.4,158.2,15.0,2,13.89,11.20,2.90,0.9,4.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.18,37.65,13.82,147.4,161.8,0.00,0.0,7.36,12.94,100.0,3.5,0.0,66.0,1.5,100.3,
0.950,190,0,111.4,158.2,15.0,0,13.89,11.30,2.90,0.9,4.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.19,37.55,13.80,147.4,161.8,0.00,0.0,7.36,12.94,100.0,3.5,0.0,66.0,1.5,100.3,
0.960,190,0,111.4,158.2,15.0,0,13.89,11.50,2.90,0.9,4.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.18,39.22,13.82,147.4,161.8,0.00,0.0,7.36,12.94,100.0,3.5,0.0,66.0,1.5,100.3,
0.970,190,0,111.4,158.2,15.0,3,13.91,11.60,2.90,0.9,4.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.14,42.15,13.81,147.4,161.8,0.00,0.0,7.36,12.94,100.0,3.5,0.0,66.0,1.5,100.3,
0.980,190,0,111.4,158.2,15.0,0,13.92,11.60,2.90,0.9,4.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.13,41.65,13.82,147.4,161.8,0.00,0.0,7.36,12.94,100.0,3.5,0.0,66.0,1.5,100.3,
0.990,190,0,111.4,158.2,15.0,-3,13.90,11.60,2.90,0.9,4.0,100.0,116.9,100.0,100.0,100.0,1.0,0.0,0.10,44.45,13.79,147.4,161.8,0.00,0.0,7.36,12.94,100.0,3.5,0.0,66.0,1.5,100.3,
