Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: ÿÿÿÿÿÿÿÿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
0.330,0,-3847,91.6,89.8,83.1,-204,13.86,12.70,0.00,7.6,17.6,100.0,150.2,100.0,100.0,100.0,20.1,0.0,0.10,45.40,13.95,89.8,88.0,0.00,0.0,7.36,13.97,100.0,0.0,0.0,0.0,0.0,100.0,
0.340,0,-3847,91.6,89.8,80.9,-222,13.78,13.00,0.00,7.6,17.6,100.0,150.2,100.0,100.0,100.0,20.1,0.0,0.10,43.42,13.72,88.0,88.0,0.00,0.0,7.36,13.97,100.0,0.0,0.0,0.0,0.0,100.0,
0.350,0,-3847,91.6,89.8,78.9,-203,13.79,13.00,0.00,7.6,17.6,100.0,150.2,100.0,100.0,100.0,20.1,0.0,0.21,40.67,13.99,88.0,88.0,0.00,0.0,7.36,13.97,100.0,0.0,0.0,0.0,0.0,100.0,
0.361,919,0,91.6,89.8,76.8,-209,14.31,13.00,0.00,4.6,15.5,100.0,136.7,100.0,100.0,100.0,9.1,0.0,0.26,41.27,14.82,88.0,88.0,0.00,0.0,7.36,12.97,100.0,0.0,0.0,11.5,9.0,100.0,
0.370,919,0,91.6,89.8,74.9,-192,14.70,12.80,0.00,4.6,15.5,100.0,136.7,100.0,100.0,100.0,9.1,0.0,0.25,40.90,14.98,88.0,88.0,0.00,0.0,7.36,12.97,100.0,0.0,0.0,11.5,9.0,100.0,
0.380,919,0,91.6,89.8,72.9,-201,14.38,12.80,0.00,4.6,15.5,100.0,136.7,100.0,100.0,100.0,9.1,0.0,0.20,43.27,14.03,88.0,88.0,0.00,0.0,7.36,12.97,100.0,0.0,0.0,11.5,9.0,100.0,
0.391,919,0,91.6,89.8,70.6,-225,14.13,12.70,0.00,4.6,15.5,100.0,136.7,100.0,100.0,100.0,9.1,0.0,0.21,45.50,13.92,89.8,88.0,0.00,0.0,7.36,12.97,100.0,0.0,0.0,11.5,9.0,100.0,
0.401,919,0,91.6,89.8,68.1,-252,13.99,12.50,0.00,4.6,15.5,100.0,136.7,100.0,100.0,100.0,9.1,0.0,0.25,45.88,13.92,89.8,88.0,0.00,0.0,7.36,12.97,100.0,0.0,0.0,11.5,9.0,100.0,
0.411,0,0,91.6,89.8,65.6,-255,13.94,10.80,0.00,4.6,15.5,100.0,150.2,100.0,100.0,100.0,9.1,0.0,0.30,44.80,13.93,88.0,88.0,0.00,0.0,7.36,12.97,100.0,0.0,0.0,0.0,0.0,100.0,
0.421,0,0,91.6,89.8,62.8,-271,13.89,9.60,0.00,4.6,15.5,100.0,150.2,100.0,100.0,100.0,9.1,0.0,0.32,43.45,13.93,88.0,88.0,0.00,0.0,7.36,12.97,100.0,0.0,0.0,0.0,0.0,100.0,
0.430,0,0,91.6,89.8,59.8,-300,13.87,9.50,0.00,4.6,15.5,100.0,150.2,100.0,100.0,100.0,9.1,0.0,0.34,41.57,13.93,88.0,88.0,0.00,0.0,7.36,12.97,100.0,0.0,0.0,0.0,0.0,100.0,
0.441,738,0,91.6,89.8,56.8,-304,13.88,9.70,0.00,4.5,13.4,100.0,136.7,100.0,100.0,100.0,8.5,0.0,0.32,41.70,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,7.0,100.0,
0.451,738,0,91.6,89.8,52.9,-390,13.88,10.00,0.00,4.5,13.4,100.0,136.7,100.0,100.0,100.0,8.5,0.0,0.30,41.63,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,7.0,100.0,
0.460,738,0,91.6,89.8,49.3,-363,13.88,10.20,0.00,4.5,13.4,100.0,136.7,100.0,100.0,100.0,8.5,0.0,0.29,41.25,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,7.0,100.0,
0.471,738,0,91.6,89.8,44.9,-442,13.86,10.30,0.00,4.5,13.4,100.0,136.7,100.0,100.0,100.0,8.5,0.0,0.25,41.45,13.92,89.8,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,7.0,100.0,
0.481,738,0,91.6,89.8,40.2,-463,13.85,10.50,0.00,4.5,13.4,100.0,136.7,100.0,100.0,100.0,8.5,0.0,0.21,42.30,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,7.0,100.0,
0.490,738,0,91.6,89.8,35.7,-448,13.87,10.70,0.00,4.5,13.4,100.0,136.7,100.0,100.0,100.0,8.5,0.0,0.21,42.82,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,7.0,100.0,
0.504,738,0,91.6,89.8,31.4,-430,13.84,10.80,0.00,4.5,13.4,100.0,136.7,100.0,100.0,100.0,8.5,0.0,0.21,43.52,13.90,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,7.0,100.0,
0.510,738,0,91.6,89.8,27.3,-418,13.82,11.00,0.00,4.5,13.4,100.0,136.7,100.0,100.0,100.0,8.5,0.0,0.27,44.38,13.88,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,7.0,100.0,
0.520,738,0,91.6,89.8,23.1,-414,13.76,11.10,0.00,4.5,13.4,100.0,136.7,100.0,100.0,100.0,8.5,0.0,0.32,44.65,13.88,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,7.0,100.0,
0.530,738,0,91.6,89.8,19.1,-404,13.65,11.10,0.00,4.5,13.4,100.0,136.7,100.0,100.0,100.0,8.5,0.0,0.32,44.59,13.89,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,7.0,100.0,
0.540,738,0,91.6,89.8,15.2,-388,13.51,11.20,0.00,4.5,13.4,100.0,136.7,100.0,100.0,100.0,8.5,0.0,0.34,44.27,13.90,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,7.0,100.0,
0.550,738,0,91.6,89.8,11.7,-349,13.34,11.30,0.00,4.5,13.4,100.0,136.7,100.0,100.0,100.0,8.5,0.0,0.37,44.15,13.90,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,7.0,100.0,
0.560,738,0,91.6,89.8,8.2,-347,13.20,11.30,0.00,4.5,13.4,100.0,136.7,100.0,100.0,100.0,8.5,0.0,0.38,43.95,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,9.0,7.0,100.0,
0.570,0,0,91.6,89.8,4.1,-412,13.10,11.40,0.00,4.5,13.4,100.0,150.2,100.0,100.0,100.0,8.5,0.0,0.41,44.05,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.580,0,0,91.6,89.8,1.4,-268,13.05,11.40,0.00,4.5,13.4,100.0,150.2,100.0,100.0,100.0,8.5,0.0,0.40,44.05,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.590,0,0,91.6,89.8,0.5,-90,13.09,11.50,0.00,4.5,13.4,100.0,150.2,100.0,100.0,100.0,8.5,0.0,0.41,42.57,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.600,0,0,91.6,89.8,0.4,-19,13.25,11.60,0.00,4.5,13.4,100.0,150.2,100.0,100.0,100.0,8.5,0.0,0.41,41.30,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.610,0,0,91.6,89.8,0.2,-11,13.55,11.70,0.00,4.5,13.4,100.0,150.2,100.0,100.0,100.0,8.5,0.0,0.39,41.22,13.92,89.8,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.620,0,0,91.6,89.8,0.2,-8,13.69,12.20,0.00,4.5,13.4,100.0,150.2,100.0,100.0,100.0,8.5,0.0,0.38,41.15,13.93,89.8,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.630,0,0,91.6,89.8,0.1,-5,13.78,12.50,0.00,4.5,13.4,100.0,150.2,100.0,100.0,100.0,8.5,0.0,0.35,40.88,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.640,0,0,91.6,89.8,0.1,-3,13.83,12.60,0.00,4.5,13.4,100.0,150.2,100.0,100.0,100.0,8.5,0.0,0.29,40.63,13.92,89.8,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.650,0,0,91.6,89.8,0.1,0,13.85,12.70,0.00,4.5,13.4,100.0,150.2,100.0,100.0,100.0,8.5,0.0,0.21,40.47,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.660,0,0,91.6,89.8,0.1,0,13.87,12.70,0.00,4.5,13.4,100.0,150.2,100.0,100.0,100.0,8.5,0.0,0.16,40.34,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.670,0,0,91.6,89.8,0.1,0,13.86,12.70,0.00,4.5,13.4,100.0,150.2,100.0,100.0,100.0,8.5,0.0,0.11,40.07,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.680,0,0,91.6,89.8,0.1,0,13.85,12.70,0.00,4.5,13.4,100.0,150.2,100.0,100.0,100.0,8.5,0.0,0.10,40.00,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.690,0,0,91.6,89.8,0.1,0,13.85,12.70,0.00,4.5,13.4,100.0,150.2,100.0,100.0,100.0,8.5,0.0,0.10,39.88,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.700,0,0,91.6,89.8,0.1,0,13.85,12.70,0.00,4.5,13.4,100.0,150.2,100.0,100.0,100.0,8.5,0.0,0.10,39.65,13.91,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.710,0,0,91.6,89.8,0.1,0,13.85,12.70,0.00,4.5,13.4,100.0,150.2,100.0,100.0,100.0,8.5,0.0,0.12,39.50,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.720,215,0,91.6,89.8,0.1,0,13.85,12.60,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.14,39.42,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.730,215,0,91.6,89.8,0.1,0,13.85,12.60,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.15,39.63,13.95,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.740,215,0,91.6,89.8,0.1,0,13.87,12.60,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.18,43.50,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.750,215,0,91.6,89.8,0.1,0,13.84,12.70,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.20,45.59,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.760,215,0,91.6,89.8,0.1,0,13.76,12.70,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.21,45.84,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.770,215,0,91.6,89.8,0.1,0,13.76,12.70,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.21,45.27,13.92,89.8,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.780,215,0,91.6,89.8,0.1,0,13.76,12.70,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.21,45.22,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.794,215,0,91.6,89.8,0.1,0,13.80,12.70,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.21,45.55,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.800,215,0,91.6,89.8,0.1,0,13.84,12.70,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.21,45.72,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,2.5,2.0,100.0,
0.810,0,0,91.6,89.8,0.1,0,13.86,12.70,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.20,45.70,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.820,0,0,91.6,89.8,0.1,0,13.85,12.70,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.21,45.55,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.830,0,0,91.6,89.8,0.1,0,13.87,12.70,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.21,43.77,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.840,0,0,91.6,89.8,0.1,0,13.88,12.70,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.21,40.84,13.91,89.8,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.850,0,0,91.6,89.8,0.1,0,13.88,12.70,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.20,41.55,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.860,0,0,91.6,89.8,0.1,0,13.88,12.70,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.18,41.00,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.870,0,0,91.6,89.8,0.1,0,13.88,12.70,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.18,40.50,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.880,0,0,91.6,89.8,0.1,0,13.88,12.70,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.18,40.70,13.92,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.890,0,0,91.6,89.8,0.1,0,13.86,12.70,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.18,40.52,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.900,0,0,91.6,89.8,0.1,0,13.87,12.70,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.18,40.17,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.910,0,0,91.6,89.8,0.1,0,13.88,12.70,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.18,40.09,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.920,0,0,91.6,89.8,0.1,0,13.88,12.80,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.18,40.05,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.930,0,0,91.6,89.8,0.1,0,13.88,12.80,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.18,39.77,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.940,0,0,91.6,89.8,0.1,0,13.86,12.80,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.18,39.63,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.950,0,0,91.6,89.8,0.1,0,13.85,12.80,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.18,39.55,13.93,89.8,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.960,0,0,91.6,89.8,0.1,0,13.87,12.80,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.18,39.34,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.970,0,0,91.6,89.8,0.1,0,13.86,12.80,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.18,39.20,13.92,89.8,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
0.980,0,0,91.6,89.8,0.1,0,13.85,12.80,0.00,1.1,10.8,100.0,150.2,100.0,100.0,100.0,1.0,0.0,0.18,39.09,13.93,88.0,88.0,0.00,0.0,7.36,12.94,100.0,0.0,0.0,0.0,0.0,100.0,
